2.8207800,41.9789500,81.2,frame_00000.jpg,0.0000
2.8198400,41.9826800,80.8,frame_00001.jpg,0.5023
2.8225600,41.9861700,74.5,frame_00002.jpg,1.0006
2.8220400,41.9895600,68.5,frame_00003.jpg,1.5023
2.8196000,41.9934500,72.6,frame_00004.jpg,2.0097
2.8192100,41.9979200,82.2,frame_00005.jpg,2.5091
2.8162300,42.0016800,72.0,frame_00006.jpg,3.0176
2.8165000,42.0062400,67.7,frame_00007.jpg,3.5281
2.8172200,42.0105300,69.1,frame_00008.jpg,4.0265
2.8188600,42.0150100,67.7,frame_00009.jpg,4.5471
2.8221700,42.0187600,70.1,frame_00010.jpg,5.0650
2.8251200,42.0220800,64.4,frame_00011.jpg,5.5074
2.8282100,42.0261700,60.7,frame_00012.jpg,6.0480
2.8325500,42.0286900,59.0,frame_00013.jpg,6.5120
2.8374300,42.0312700,59.5,frame_00014.jpg,7.0206
2.8395200,42.0353400,85.3,frame_00015.jpg,7.5081
2.8430400,42.0388600,118.5,frame_00016.jpg,8.0073
2.8473100,42.0416300,86.6,frame_00017.jpg,8.5215
2.8526500,42.0425600,56.1,frame_00018.jpg,9.0557
2.8569000,42.0416200,53.9,frame_00019.jpg,9.5030
2.8615600,42.0449200,51.9,frame_00020.jpg,10.0562
2.8663300,42.0468500,51.4,frame_00021.jpg,10.5050
2.8712400,42.0495100,54.0,frame_00022.jpg,11.0077
2.8758100,42.0530100,48.8,frame_00023.jpg,11.5527
2.8801400,42.0551900,52.6,frame_00024.jpg,12.0015
2.8856400,42.0574400,47.6,frame_00025.jpg,12.5202
2.8919000,42.0600000,45.2,frame_00026.jpg,13.1103
2.8962700,42.0622600,53.6,frame_00027.jpg,13.5500
2.9014900,42.0649900,45.2,frame_00028.jpg,14.0773
2.9064400,42.0656400,42.1,frame_00029.jpg,14.5307
2.9123300,42.0664000,40.1,frame_00030.jpg,15.0247
2.9188000,42.0672100,33.4,frame_00031.jpg,15.5665
2.9239900,42.0678700,35.3,frame_00032.jpg,16.0011
2.9314900,42.0688500,33.2,frame_00033.jpg,16.6300
2.9359100,42.0694200,36.7,frame_00034.jpg,17.0014
2.9426000,42.0702700,33.7,frame_00035.jpg,17.5617
2.9476600,42.0706900,35.8,frame_00036.jpg,18.0004
2.9516700,42.0736500,55.6,frame_00037.jpg,18.5261
2.9565400,42.0759700,31.3,frame_00038.jpg,19.0123
2.9609400,42.0794400,27.4,frame_00039.jpg,19.5423
2.9667500,42.0816900,28.1,frame_00040.jpg,20.0964
2.9712300,42.0833400,24.5,frame_00041.jpg,20.5202
2.9696500,42.0860200,30.8,frame_00042.jpg,21.0353
2.9683300,42.0895200,33.7,frame_00043.jpg,21.5008
2.9685300,42.0937900,49.3,frame_00044.jpg,22.0019
2.9648900,42.0970500,38.5,frame_00045.jpg,22.5228
2.9643200,42.1008300,42.0,frame_00046.jpg,23.0026
2.9626500,42.1048300,67.9,frame_00047.jpg,23.5261
2.9615200,42.1088500,83.0,frame_00048.jpg,24.0111
2.9603600,42.1131400,88.1,frame_00049.jpg,24.5143
2.9617500,42.1170300,80.2,frame_00050.jpg,25.0234
2.9635900,42.1207000,85.2,frame_00051.jpg,25.5038
2.9611800,42.1232500,97.1,frame_00052.jpg,26.0073
2.9613700,42.1274900,95.9,frame_00053.jpg,26.5483
2.9599200,42.1314400,84.7,frame_00054.jpg,27.0045
2.9588400,42.1358200,73.8,frame_00055.jpg,27.5035
2.9577700,42.1402300,75.3,frame_00056.jpg,28.0079
2.9561100,42.1440000,68.0,frame_00057.jpg,28.5086
2.9582200,42.1481700,71.4,frame_00058.jpg,29.0265
2.9586700,42.1523400,84.1,frame_00059.jpg,29.5026
2.9579300,42.1567000,59.7,frame_00060.jpg,30.0058
2.9577300,42.1606200,37.8,frame_00061.jpg,30.5019
