2.8238200,41.9815100,74.4,frame_00000.jpg,0.0000
2.8237100,41.9789000,75.5,frame_00001.jpg,0.5399
2.8250500,41.9750900,75.7,frame_00002.jpg,1.0079
2.8285800,41.9733900,78.2,frame_00003.jpg,1.5339
2.8340300,41.9720900,84.2,frame_00004.jpg,2.0196
2.8367400,41.9680500,84.6,frame_00005.jpg,2.5654
2.8415000,41.9663400,84.2,frame_00006.jpg,3.0193
2.8448600,41.9627600,91.2,frame_00007.jpg,3.5325
2.8498400,41.9605400,116.8,frame_00008.jpg,4.0662
2.8530900,41.9633300,139.1,frame_00009.jpg,4.5017
2.8564500,41.9671100,146.9,frame_00010.jpg,5.0373
2.8572200,41.9660200,163.2,frame_00011.jpg,5.5059
2.8611900,41.9648600,196.1,frame_00012.jpg,6.0002
2.8632000,41.9639200,231.3,frame_00013.jpg,6.5097
2.8664100,41.9676100,256.1,frame_00014.jpg,7.0498
2.8694100,41.9708200,283.7,frame_00015.jpg,7.5190
2.8682000,41.9746100,299.2,frame_00016.jpg,8.0117
2.8681600,41.9787800,302.4,frame_00017.jpg,8.5154
2.8692100,41.9820300,307.4,frame_00018.jpg,9.0081
2.8728000,41.9810300,304.6,frame_00019.jpg,9.5202
2.8771600,41.9801200,287.9,frame_00020.jpg,10.0296
2.8815300,41.9823900,305.5,frame_00021.jpg,10.5029
2.8843800,41.9810600,329.3,frame_00022.jpg,11.0432
2.8888400,41.9826900,340.4,frame_00023.jpg,11.5106
2.8939300,41.9844200,345.3,frame_00024.jpg,12.0109
2.8946400,41.9824600,379.6,frame_00025.jpg,12.5289
2.8987000,41.9832400,390.5,frame_00026.jpg,13.0002
2.9022800,41.9808300,423.2,frame_00027.jpg,13.5524
2.9075200,41.9826600,456.8,frame_00028.jpg,14.0602
2.9108900,41.9845400,460.7,frame_00029.jpg,14.5339
2.9159500,41.9849200,431.9,frame_00030.jpg,15.0226
2.9213900,41.9847400,425.2,frame_00031.jpg,15.5070
2.9252400,41.9819300,397.0,frame_00032.jpg,16.0032
2.9293900,41.9849500,355.6,frame_00033.jpg,16.5134
2.9336400,41.9851600,313.3,frame_00034.jpg,17.0134
2.9317400,41.9821300,275.9,frame_00035.jpg,17.5044
2.9379600,41.9817700,231.0,frame_00036.jpg,18.0503
2.9415100,41.9832900,204.6,frame_00037.jpg,18.5020
2.9466900,41.9834100,166.0,frame_00038.jpg,19.0017
2.9497900,41.9870300,146.6,frame_00039.jpg,19.5025
2.9546800,41.9883900,156.6,frame_00040.jpg,20.0045
2.9606600,41.9867900,141.8,frame_00041.jpg,20.5444
2.9659320,41.9842340,135.8,frame_00042.jpg,21.0782
2.9717400,41.9836080,134.2,frame_00043.jpg,21.5739
2.9773200,41.9844700,117.6,frame_00044.jpg,22.0461
2.9824500,41.9832100,101.9,frame_00045.jpg,22.5143
2.9871700,41.9798300,68.2,frame_00046.jpg,23.0593
2.9914000,41.9773700,69.7,frame_00047.jpg,23.5120
2.9966100,41.9750200,54.7,frame_00048.jpg,24.0229
3.0014700,41.9758700,48.3,frame_00049.jpg,24.5496
2.9986900,41.9732300,62.5,frame_00050.jpg,25.0114
2.9985200,41.9687500,82.8,frame_00051.jpg,25.5155
2.9968800,41.9647600,82.8,frame_00052.jpg,26.0071
2.9961300,41.9601700,97.6,frame_00053.jpg,26.5401
2.9933700,41.9568800,110.4,frame_00054.jpg,27.0218
2.9898250,41.9545600,111.4,frame_00055.jpg,27.5031
2.9855300,41.9561800,115.3,frame_00056.jpg,28.0037
2.9790343,41.9551872,120.3,frame_00057.jpg,28.5531
2.9762750,41.9517400,101.0,frame_00058.jpg,29.0517
2.9735200,41.9482700,81.7,frame_00059.jpg,29.5799
2.9686300,41.9462940,84.1,frame_00060.jpg,30.0654
2.9667300,41.9424500,91.8,frame_00061.jpg,30.5310
2.9652300,41.9399200,99.9,frame_00062.jpg,31.0007
2.9599000,41.9385900,105.9,frame_00063.jpg,31.5112
2.9564300,41.9375900,107.5,frame_00064.jpg,32.0435
2.9524200,41.9370500,113.4,frame_00065.jpg,32.5008
2.9495400,41.9376400,125.8,frame_00066.jpg,33.0404
2.9456800,41.9386800,155.2,frame_00067.jpg,33.5004
2.9403100,41.9390000,185.5,frame_00068.jpg,34.0453
2.9352900,41.9396800,212.8,frame_00069.jpg,34.5008
2.9311900,41.9376200,227.0,frame_00070.jpg,35.0015
2.9263300,41.9360400,239.4,frame_00071.jpg,35.5097
2.9256800,41.9329400,253.9,frame_00072.jpg,36.0041
2.9221700,41.9304500,276.3,frame_00073.jpg,36.5307
2.9187900,41.9291800,294.2,frame_00074.jpg,37.0039
2.9171000,41.9261000,316.7,frame_00075.jpg,37.5638
2.9152100,41.9238100,330.3,frame_00076.jpg,38.0251
2.9137400,41.9218400,346.0,frame_00077.jpg,38.5255
2.9155150,41.9193650,356.7,frame_00078.jpg,39.0147
2.9108800,41.9193300,354.5,frame_00079.jpg,39.5270
2.9095800,41.9166700,350.6,frame_00080.jpg,40.0357
2.9077400,41.9131700,348.3,frame_00081.jpg,40.5105
2.9075700,41.9090800,337.5,frame_00082.jpg,41.0018
2.9098100,41.9065500,304.3,frame_00083.jpg,41.5763
2.9081800,41.9042400,281.9,frame_00084.jpg,42.0087
2.9039500,41.9002800,249.2,frame_00085.jpg,42.5716
2.8999600,41.8967500,239.6,frame_00086.jpg,43.0854
2.8960400,41.8944300,219.5,frame_00087.jpg,43.5481
2.8901600,41.8933100,194.6,frame_00088.jpg,44.0630
2.8852500,41.8916800,171.5,frame_00089.jpg,44.5448
2.8803433,41.8898633,155.7,frame_00090.jpg,45.0081
2.8739050,41.8897500,142.8,frame_00091.jpg,45.5572
2.8686850,41.8903200,134.9,frame_00092.jpg,46.0138
2.8648000,41.8890800,133.0,frame_00093.jpg,46.5068
2.8588667,41.8878733,121.4,frame_00094.jpg,47.0385
2.8532367,41.8868467,119.5,frame_00095.jpg,47.5213
2.8477500,41.8854400,118.2,frame_00096.jpg,48.0066
2.8419100,41.8860500,107.7,frame_00097.jpg,48.5326
2.8380600,41.8843600,109.8,frame_00098.jpg,49.0600
2.8331233,41.8852600,109.4,frame_00099.jpg,49.5722
2.8298500,41.8883100,103.1,frame_00100.jpg,50.0176
2.8250400,41.8896100,100.7,frame_00101.jpg,50.5087
2.8218900,41.8919500,98.8,frame_00102.jpg,51.0287
2.8237200,41.8959700,98.5,frame_00103.jpg,51.5096
2.8238900,41.9006200,98.6,frame_00104.jpg,52.0460
2.8225300,41.9045800,99.6,frame_00105.jpg,52.5203
2.8194400,41.9082100,100.0,frame_00106.jpg,53.0101
2.8167525,41.9121925,98.0,frame_00107.jpg,53.5314
2.8167600,41.9169900,97.1,frame_00108.jpg,54.0695
2.8165200,41.9211000,97.1,frame_00109.jpg,54.5360
2.8144900,41.9258500,91.0,frame_00110.jpg,55.0916
2.8125500,41.9293000,99.2,frame_00111.jpg,55.5432
2.8122900,41.9325000,100.1,frame_00112.jpg,56.0764
2.8112400,41.9363000,102.7,frame_00113.jpg,56.5491
2.8079525,41.9401325,126.6,frame_00114.jpg,57.0817
2.8052300,41.9426400,117.6,frame_00115.jpg,57.5037
2.8010050,41.9423250,115.9,frame_00116.jpg,58.0244
2.7986300,41.9459600,103.5,frame_00117.jpg,58.5096
2.7938700,41.9451600,106.3,frame_00118.jpg,59.0068
2.7910000,41.9479200,106.2,frame_00119.jpg,59.5173
2.7872700,41.9454000,112.2,frame_00120.jpg,60.0108
2.7859320,41.9417140,117.0,frame_00121.jpg,60.5078
2.7816100,41.9388000,132.4,frame_00122.jpg,61.0136
2.7757900,41.9381500,135.2,frame_00123.jpg,61.5212
2.7691775,41.9384125,139.5,frame_00124.jpg,62.0689
2.7650700,41.9396500,156.3,frame_00125.jpg,62.5003
2.7595200,41.9397300,174.0,frame_00126.jpg,63.0580
2.7540300,41.9397300,183.9,frame_00127.jpg,63.5130
2.7484200,41.9384900,194.0,frame_00128.jpg,64.0016
2.7435100,41.9353600,183.7,frame_00129.jpg,64.5562
2.7429900,41.9322100,193.0,frame_00130.jpg,65.0481
2.7377167,41.9340467,186.7,frame_00131.jpg,65.5453
2.7348900,41.9375400,193.9,frame_00132.jpg,66.0181
2.7302080,41.9404820,202.7,frame_00133.jpg,66.5567
2.7250600,41.9430300,207.4,frame_00134.jpg,67.0775
2.7218900,41.9461700,215.1,frame_00135.jpg,67.5407
2.7170600,41.9479500,234.0,frame_00136.jpg,68.0431
2.7119500,41.9472200,250.2,frame_00137.jpg,68.5093
2.7082800,41.9482700,255.1,frame_00138.jpg,69.0063
2.7055000,41.9490100,254.8,frame_00139.jpg,69.5192
2.7021400,41.9504400,254.4,frame_00140.jpg,70.0039
2.6975200,41.9528400,253.9,frame_00141.jpg,70.5287
2.6944300,41.9515900,250.5,frame_00142.jpg,71.0244
2.6899600,41.9515300,239.0,frame_00143.jpg,71.5140
2.6873300,41.9504350,230.5,frame_00144.jpg,72.0302
2.6845200,41.9490200,225.1,frame_00145.jpg,72.5016
2.6822300,41.9507500,205.7,frame_00146.jpg,73.0092
2.6762900,41.9520000,183.9,frame_00147.jpg,73.5754
2.6732800,41.9535100,165.0,frame_00148.jpg,74.0178
2.6697600,41.9563700,144.7,frame_00149.jpg,74.5024
2.6684000,41.9609214,139.1,frame_00150.jpg,75.0224
2.6718933,41.9637300,137.2,frame_00151.jpg,75.5607
2.6734100,41.9667300,138.6,frame_00152.jpg,76.0165
2.6706600,41.9701400,132.6,frame_00153.jpg,76.5811
2.6709700,41.9738000,133.2,frame_00154.jpg,77.0090
2.6723000,41.9777300,135.6,frame_00155.jpg,77.5215
2.6770600,41.9781000,131.1,frame_00156.jpg,78.0172
2.6822000,41.9798900,128.7,frame_00157.jpg,78.5097
2.6862300,41.9819500,135.7,frame_00158.jpg,79.0017
2.6856200,41.9859400,144.5,frame_00159.jpg,79.5368
2.6816350,41.9881300,160.1,frame_00160.jpg,80.0390
2.6799600,41.9916300,174.1,frame_00161.jpg,80.5236
2.6750100,41.9942300,200.8,frame_00162.jpg,81.0630
2.6711600,41.9961200,221.9,frame_00163.jpg,81.5242
2.6685100,41.9994300,245.6,frame_00164.jpg,82.0199
2.6703900,42.0010800,272.1,frame_00165.jpg,82.5432
2.6740900,42.0030900,289.2,frame_00166.jpg,83.0122
2.6734000,42.0068600,297.9,frame_00167.jpg,83.5591
2.6742200,42.0106700,296.9,frame_00168.jpg,84.0567
2.6739300,42.0143400,295.0,frame_00169.jpg,84.5314
2.6694900,42.0159600,300.9,frame_00170.jpg,85.0115
2.6695300,42.0193900,300.9,frame_00171.jpg,85.5035
2.6676800,42.0230700,274.3,frame_00172.jpg,86.0187
2.6638500,42.0255700,246.0,frame_00173.jpg,86.5703
2.6648400,42.0261375,234.3,frame_00174.jpg,87.0772
2.6688100,42.0273100,236.2,frame_00175.jpg,87.5003
2.6741000,42.0276600,245.3,frame_00176.jpg,88.0151
2.6766600,42.0241200,260.2,frame_00177.jpg,88.5360
2.6819420,42.0217820,254.6,frame_00178.jpg,89.0518
2.6860200,42.0227600,244.3,frame_00179.jpg,89.5090
2.6902800,42.0206700,218.6,frame_00180.jpg,90.0025
2.6955600,42.0223500,196.8,frame_00181.jpg,90.5083
2.6999600,42.0224000,196.0,frame_00182.jpg,91.0026
2.7047400,42.0218300,193.2,frame_00183.jpg,91.5126
2.7086250,42.0179050,180.0,frame_00184.jpg,92.0693
2.7125900,42.0160100,172.6,frame_00185.jpg,92.5057
2.7165700,42.0157600,158.6,frame_00186.jpg,93.0265
2.7213000,42.0169100,140.8,frame_00187.jpg,93.5449
2.7257950,42.0159100,135.7,frame_00188.jpg,94.0306
2.7270833,42.0125733,131.6,frame_00189.jpg,94.5229
2.7323200,42.0101400,130.0,frame_00190.jpg,95.0341
2.7365500,42.0095700,130.8,frame_00191.jpg,95.5017
2.7392600,42.0077500,142.6,frame_00192.jpg,96.0252
2.7429200,42.0104000,169.9,frame_00193.jpg,96.5199
2.7426900,42.0148000,177.3,frame_00194.jpg,97.0202
2.7448750,42.0187450,178.5,frame_00195.jpg,97.5133
2.7435934,42.0229778,190.9,frame_00196.jpg,98.0039
2.7415600,42.0275200,203.0,frame_00197.jpg,98.5365
2.7394700,42.0316100,216.5,frame_00198.jpg,99.0289
2.7359200,42.0350000,230.0,frame_00199.jpg,99.5092
2.7332700,42.0395600,257.2,frame_00200.jpg,100.0744
2.7298500,42.0425200,278.0,frame_00201.jpg,100.5160
2.7272600,42.0463700,309.7,frame_00202.jpg,101.0003
2.7280500,42.0507400,310.4,frame_00203.jpg,101.5094
2.7340500,42.0518400,328.9,frame_00204.jpg,102.0594
2.7391600,42.0516700,304.6,frame_00205.jpg,102.5178
2.7439700,42.0494500,278.1,frame_00206.jpg,103.0144
2.7480100,42.0462400,259.6,frame_00207.jpg,103.5081
2.7509900,42.0422800,220.9,frame_00208.jpg,104.0572
2.7528900,42.0385400,204.2,frame_00209.jpg,104.5033
2.7577700,42.0368000,174.5,frame_00210.jpg,105.0019
2.7609200,42.0338200,187.5,frame_00211.jpg,105.5427
2.7643750,42.0303950,187.8,frame_00212.jpg,106.0235
2.7676800,42.0265500,193.3,frame_00213.jpg,106.5314
2.7694200,42.0225700,179.2,frame_00214.jpg,107.0073
2.7720900,42.0183600,170.8,frame_00215.jpg,107.5323
2.7740600,42.0143100,174.7,frame_00216.jpg,108.0204
2.7756500,42.0101600,162.8,frame_00217.jpg,108.5161
2.7792800,42.0066400,145.9,frame_00218.jpg,109.0204
2.7819400,42.0027900,152.6,frame_00219.jpg,109.5038
2.7851700,41.9996300,127.6,frame_00220.jpg,110.0044
2.7911800,41.9990000,110.9,frame_00221.jpg,110.5411
2.7960600,41.9974500,97.9,frame_00222.jpg,111.0026
2.8016400,41.9950400,90.9,frame_00223.jpg,111.5361
2.8072900,41.9941000,85.0,frame_00224.jpg,112.0187
2.8090300,41.9920900,77.8,frame_00225.jpg,112.5009
2.8158950,41.9921600,76.1,frame_00226.jpg,113.0848
2.8193000,41.9898100,75.7,frame_00227.jpg,113.5443
2.8214400,41.9872000,72.2,frame_00228.jpg,114.0344
2.8234400,41.9846600,73.9,frame_00229.jpg,114.5181
