2.8237300,41.9815100,74.4,frame_00000.jpg,0.0000
2.8250100,41.9851800,73.2,frame_00001.jpg,0.5387
2.8241400,41.9891600,72.4,frame_00002.jpg,1.0149
2.8262500,41.9928800,71.2,frame_00003.jpg,1.5014
2.8245600,41.9972500,69.4,frame_00004.jpg,2.0090
2.8245450,42.0019700,72.2,frame_00005.jpg,2.5343
2.8248833,42.0063500,71.6,frame_00006.jpg,3.0296
2.8252222,42.0108167,67.2,frame_00007.jpg,3.5270
2.8246600,42.0146200,67.2,frame_00008.jpg,4.0376
2.8258200,42.0191900,67.4,frame_00009.jpg,4.5584
2.8257400,42.0227867,65.3,frame_00010.jpg,5.0047
2.8277400,42.0254900,63.9,frame_00011.jpg,5.5215
2.8319600,42.0283400,64.6,frame_00012.jpg,6.0072
2.8370100,42.0307400,61.6,frame_00013.jpg,6.5091
2.8393000,42.0350300,78.7,frame_00014.jpg,7.0250
2.8425800,42.0385600,110.1,frame_00015.jpg,7.5114
2.8470400,42.0411800,87.7,frame_00016.jpg,8.0211
2.8523600,42.0426100,55.9,frame_00017.jpg,8.5837
2.8548800,42.0413500,56.6,frame_00018.jpg,9.0331
2.8586800,42.0434800,55.1,frame_00019.jpg,9.5083
2.8558000,42.0448100,66.3,frame_00020.jpg,10.0143
2.8539467,42.0497367,71.4,frame_00021.jpg,10.5946
2.8521600,42.0537500,67.8,frame_00022.jpg,11.0664
2.8502100,42.0572200,75.8,frame_00023.jpg,11.5103
2.8504200,42.0619900,69.0,frame_00024.jpg,12.0632
2.8504400,42.0658600,81.2,frame_00025.jpg,12.5093
2.8458400,42.0668900,68.7,frame_00026.jpg,13.0024
2.8436650,42.0708400,79.4,frame_00027.jpg,13.5059
2.8392358,42.0744457,84.9,frame_00028.jpg,14.0485
2.8345240,42.0773720,92.7,frame_00029.jpg,14.5597
2.8299023,42.0802045,95.5,frame_00030.jpg,15.0600
2.8264579,42.0833156,98.5,frame_00031.jpg,15.5078
2.8217951,42.0863450,97.6,frame_00032.jpg,16.0242
2.8166600,42.0890300,96.2,frame_00033.jpg,16.5427
2.8142800,42.0914300,101.3,frame_00034.jpg,17.0080
2.8083700,42.0926200,105.8,frame_00035.jpg,17.5215
2.8027760,42.0950720,111.4,frame_00036.jpg,18.0640
2.7991100,42.0978700,113.9,frame_00037.jpg,18.5064
2.7933900,42.0996725,119.9,frame_00038.jpg,19.0757
2.7887467,42.1025734,124.8,frame_00039.jpg,19.5782
2.7841433,42.1052667,131.5,frame_00040.jpg,20.0679
2.7797700,42.1079200,136.8,frame_00041.jpg,20.5345
2.7757800,42.1107600,144.2,frame_00042.jpg,21.0006
2.7719300,42.1118700,149.4,frame_00043.jpg,21.5038
2.7662300,42.1126267,165.5,frame_00044.jpg,22.0263
2.7615300,42.1150300,178.8,frame_00045.jpg,22.5059
2.7566600,42.1179600,177.9,frame_00046.jpg,23.0477
2.7584300,42.1223500,177.6,frame_00047.jpg,23.5703
2.7576500,42.1253500,176.7,frame_00048.jpg,24.0422
2.7616000,42.1278800,179.1,frame_00049.jpg,24.5644
2.7613400,42.1315600,180.9,frame_00050.jpg,25.0158
2.7590200,42.1354500,182.4,frame_00051.jpg,25.5197
2.7535300,42.1375300,182.6,frame_00052.jpg,26.0291
2.7491300,42.1406500,198.8,frame_00053.jpg,26.5365
2.7475300,42.1447400,228.1,frame_00054.jpg,27.0191
2.7470000,42.1495700,232.0,frame_00055.jpg,27.5596
